"key","config_id","sigma_ps","se_psi_obs","K","ex_violation","psi","mu_b","bf_true","true_zone","method","bias","rmse","sd","coverage","ci_width"
"cfg1_psi-0.1_mu-0.35_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.1,-0.35,0.777777777777778,"bias-dominated","mcmc",0.0013935816537839,0.092145600648424,0.0921811641066065,0.952,0.354417876063407
"cfg1_psi-0.1_mu-0.3_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.1,-0.3,0.75,"bias-dominated","mc",0.00305741401182469,0.110371199665965,0.110384050359816,0.412,0.129766321741956
"cfg1_psi-0.1_mu-0.3_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.1,-0.3,0.75,"bias-dominated","mcmc",-0.00397866077511899,0.0989285513184561,0.0988979743662056,0.97,0.400502993757227
"cfg1_psi-0.1_mu-0.25_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.1,-0.25,0.714285714285714,"bias-dominated","mc",0.0146081186365796,0.126711754148672,0.125929860792317,0.438,0.147853131819632
"cfg1_psi-0.1_mu-0.25_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.1,-0.25,0.714285714285714,"bias-dominated","mcmc",0.00527162869820879,0.110498429620396,0.110427837009644,0.955,0.452768811241653
"cfg1_psi-0.1_mu-0.2_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.1,-0.2,0.666666666666667,"bias-dominated","mc",0.0191221555622145,0.135950946219244,0.134666766808462,0.441,0.176662587526624
"cfg1_psi-0.1_mu-0.2_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.1,-0.2,0.666666666666667,"bias-dominated","mcmc",0.0100396365427911,0.119873005918931,0.119511615637984,0.974,0.532882915760716
"cfg1_psi-0.1_mu-0.15_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.1,-0.15,0.6,"bias-dominated","mc",0.0203402249921958,0.153168402057513,0.151887802474918,0.503,0.210835789806102
"cfg1_psi-0.1_mu-0.15_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.1,-0.15,0.6,"bias-dominated","mcmc",0.012791399351326,0.135865020513124,0.1353292204203,0.971,0.643037698084532
"cfg1_psi-0.1_mu-0.1_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.1,-0.1,0.5,"mixed","mc",0.0385643301545947,0.183527567831921,0.179519881857163,0.545,0.264451065933484
"cfg1_psi-0.1_mu-0.1_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.1,-0.1,0.5,"mixed","mcmc",0.0248584577319999,0.15308959662741,0.151133460880531,0.992,0.773335492593293
"cfg1_psi-0.1_mu-0.05_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.1,-0.05,0.333333333333333,"mixed","mc",0.0478468964763391,0.207255365952795,0.201757694726102,0.679,0.365233023975446
"cfg1_psi-0.1_mu-0.05_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.1,-0.05,0.333333333333333,"mixed","mcmc",0.0400690565502324,0.162475516346135,0.157535969546064,0.994,0.809086180979412
"cfg1_psi-0.05_mu-0.4_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.05,-0.4,0.888888888888889,"bias-dominated","mc",-0.0229092125880125,0.0874230068489783,0.084410160409124,0.463,0.103625515379332
"cfg1_psi-0.05_mu-0.4_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.05,-0.4,0.888888888888889,"bias-dominated","mcmc",-0.0340149338219652,0.077866262215773,0.0700788849701642,0.947,0.292414518264716
"cfg1_psi-0.05_mu-0.35_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.05,-0.35,0.875,"bias-dominated","mc",-0.0216621331744564,0.096770506245203,0.0943620000441774,0.447,0.115293944901537
"cfg1_psi-0.05_mu-0.35_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.05,-0.35,0.875,"bias-dominated","mcmc",-0.0369285908308666,0.0858550670267944,0.0775460192306498,0.945,0.327119012018992
"cfg1_psi-0.05_mu-0.3_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.05,-0.3,0.857142857142857,"bias-dominated","mc",-0.0283619073672241,0.105861867692476,0.102042883102272,0.473,0.131143457000223
"cfg1_psi-0.05_mu-0.3_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.05,-0.3,0.857142857142857,"bias-dominated","mcmc",-0.0422964680523277,0.0950931975176612,0.0852114193663137,0.944,0.371998821818272
"cfg1_psi-0.05_mu-0.25_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.05,-0.25,0.833333333333333,"bias-dominated","mc",-0.0235889742686957,0.116975088262447,0.114629278277395,0.483,0.149655974309813
"cfg1_psi-0.05_mu-0.25_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.05,-0.25,0.833333333333333,"bias-dominated","mcmc",-0.0419430215136798,0.101509677615029,0.0924854104546067,0.953,0.426829055422682
"cfg1_psi-0.05_mu-0.2_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.05,-0.2,0.8,"bias-dominated","mc",-0.023701932359778,0.130590276557674,0.128485591725701,0.474,0.180268038998962
"cfg1_psi-0.05_mu-0.2_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.05,-0.2,0.8,"bias-dominated","mcmc",-0.044845931077276,0.112207279242096,0.102907268385729,0.968,0.515415795666569
"cfg1_psi-0.05_mu-0.15_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.05,-0.15,0.75,"bias-dominated","mc",-0.0241112094890532,0.157363381196139,0.155583062728127,0.472,0.219228491179203
"cfg1_psi-0.05_mu-0.15_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.05,-0.15,0.75,"bias-dominated","mcmc",-0.0500396846297942,0.132439202571084,0.122683428234537,0.964,0.639696297911773
"cfg1_psi-0.05_mu-0.1_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.05,-0.1,0.666666666666667,"bias-dominated","mc",-0.0218786037873143,0.183666690613743,0.182450179515744,0.484,0.283268857957309
"cfg1_psi-0.05_mu-0.1_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.05,-0.1,0.666666666666667,"bias-dominated","mcmc",-0.0539038773423,0.149175951146315,0.139166100798598,0.963,0.78972934005439
"cfg1_psi-0.05_mu-0.05_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.05,-0.05,0.5,"mixed","mc",-0.00451287716966045,0.22682231707049,0.226890892143813,0.549,0.409844545602424
"cfg1_psi-0.05_mu-0.05_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.05,-0.05,0.5,"mixed","mcmc",-0.031955845939827,0.164742229079697,0.161694065825994,0.993,0.836309108474634
"cfg1_psi-0.01_mu-0.4_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.01,-0.4,0.975609756097561,"bias-dominated","mc",-0.0849309557085738,0.112816027477785,0.074294740909592,0.439,0.0978095395769338
"cfg1_psi-0.01_mu-0.4_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.01,-0.4,0.975609756097561,"bias-dominated","mcmc",-0.100176981910145,0.115700066565422,0.0579174596365239,0.83,0.264767197618933
"cfg1_psi-0.01_mu-0.35_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.01,-0.35,0.972222222222222,"bias-dominated","mc",-0.0889010289695597,0.118609928985272,0.0785563071652438,0.44,0.108725796072927
"cfg1_psi-0.01_mu-0.35_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.01,-0.35,0.972222222222222,"bias-dominated","mcmc",-0.107936208375259,0.123969021634126,0.0610066804666236,0.849,0.292132150521446
"cfg1_psi-0.01_mu-0.3_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.01,-0.3,0.967741935483871,"bias-dominated","mc",-0.106165319575907,0.13908138837697,0.0898923698116889,0.427,0.122829122631355
"cfg1_psi-0.01_mu-0.3_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.01,-0.3,0.967741935483871,"bias-dominated","mcmc",-0.126074562645491,0.143904738348507,0.069416114626724,0.83,0.33250860127903
"cfg1_psi-0.01_mu-0.25_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.01,-0.25,0.961538461538462,"bias-dominated","mc",-0.117373716774476,0.155400683496543,0.101897822390598,0.449,0.140849453035686
"cfg1_psi-0.01_mu-0.25_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.01,-0.25,0.961538461538462,"bias-dominated","mcmc",-0.141502848643636,0.161263317429505,0.0773872739167735,0.834,0.382426369949294
"cfg1_psi-0.01_mu-0.2_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.01,-0.2,0.952380952380952,"bias-dominated","mc",-0.133727395655307,0.174634393670557,0.112368954279275,0.438,0.167848732103966
"cfg1_psi-0.01_mu-0.2_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.01,-0.2,0.952380952380952,"bias-dominated","mcmc",-0.162930160556266,0.182621167558754,0.0825291747584949,0.848,0.46237706453561
"cfg1_psi-0.01_mu-0.15_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.01,-0.15,0.9375,"bias-dominated","mc",-0.160463313310155,0.209156089616965,0.134222988776525,0.436,0.204102152487528
"cfg1_psi-0.01_mu-0.15_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.01,-0.15,0.9375,"bias-dominated","mcmc",-0.196903971798959,0.218491641412635,0.0947438634247022,0.86,0.590264067300923
"cfg1_psi-0.01_mu-0.1_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.01,-0.1,0.909090909090909,"bias-dominated","mc",-0.222195770255932,0.278425359562302,0.167862736860199,0.414,0.258347171796846
"cfg1_psi-0.01_mu-0.1_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.01,-0.1,0.909090909090909,"bias-dominated","mcmc",-0.262915966819715,0.287976111922788,0.117555326055883,0.774,0.738801089525908
"cfg1_psi-0.01_mu-0.05_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.01,-0.05,0.833333333333333,"bias-dominated","mc",-0.289159910124518,0.360974517549052,0.216184838925242,0.418,0.394936671736022
"cfg1_psi-0.01_mu-0.05_sps0.06","sps0.06_K12_exV0",0.06,0.06,12,0,-0.01,-0.05,0.833333333333333,"bias-dominated","mcmc",-0.322512646385034,0.351171137602293,0.13901829697383,0.762,0.795235317019476
"cfg2_psi-0.4_mu-0.4_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.4,-0.4,0.5,"mixed","mc",0.0080156729003965,0.0748420517554006,0.0744488033700686,0.363,0.0680635747000154
"cfg2_psi-0.4_mu-0.4_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.4,-0.4,0.5,"mixed","mcmc",0.00633312093728624,0.0733608903802349,0.0731235863141982,0.905,0.232519503866262
"cfg2_psi-0.4_mu-0.35_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.4,-0.35,0.466666666666667,"mixed","mc",0.0055508662332581,0.0701755556800477,0.0699906793384535,0.422,0.0726484569789882
"cfg2_psi-0.4_mu-0.35_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.4,-0.35,0.466666666666667,"mixed","mcmc",0.00455634082579527,0.0680497095497558,0.0679309748600059,0.928,0.246962083629987
"cfg2_psi-0.4_mu-0.3_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.4,-0.3,0.428571428571428,"mixed","mc",0.013970831598174,0.0729065247820678,0.0715912181959247,0.443,0.0795037733641769
"cfg2_psi-0.4_mu-0.3_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.4,-0.3,0.428571428571428,"mixed","mcmc",0.0133170267194012,0.0718333620009544,0.0706234831489286,0.947,0.269616373457075
"cfg2_psi-0.4_mu-0.25_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.4,-0.25,0.384615384615385,"mixed","mc",0.0103210753575482,0.0743050949289455,0.0736216182825532,0.455,0.0860643761618112
"cfg2_psi-0.4_mu-0.25_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.4,-0.25,0.384615384615385,"mixed","mcmc",0.00956145718108838,0.072264211383706,0.0716647096840366,0.972,0.288630227343045
"cfg2_psi-0.4_mu-0.2_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.4,-0.2,0.333333333333333,"mixed","mc",0.0118403868365479,0.0722751382516243,0.0713343496380994,0.516,0.0936818936585339
"cfg2_psi-0.4_mu-0.2_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.4,-0.2,0.333333333333333,"mixed","mcmc",0.0112306540999863,0.0697009335566803,0.0688246276890458,0.987,0.317151576340068
"cfg2_psi-0.4_mu-0.15_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.4,-0.15,0.272727272727273,"effect-dominated","mc",0.00980393322251938,0.0662095439487636,0.0655124299790001,0.578,0.102043308032876
"cfg2_psi-0.4_mu-0.15_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.4,-0.15,0.272727272727273,"effect-dominated","mcmc",0.00921671776647408,0.0638418509524413,0.0632046586536342,0.995,0.343783903198002
"cfg2_psi-0.4_mu-0.1_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.4,-0.1,0.2,"effect-dominated","mc",0.00671654798716212,0.0614155580443192,0.0610777311487056,0.676,0.110869886888313
"cfg2_psi-0.4_mu-0.1_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.4,-0.1,0.2,"effect-dominated","mcmc",0.00693202263187967,0.0577514407571027,0.0573625874433018,0.999,0.361108231362674
"cfg2_psi-0.4_mu-0.05_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.4,-0.05,0.111111111111111,"effect-dominated","mc",0.00514764335008114,0.0523672322499803,0.0521396905321899,0.783,0.126459689784877
"cfg2_psi-0.4_mu-0.05_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.4,-0.05,0.111111111111111,"effect-dominated","mcmc",0.0105726175150326,0.046399725784814,0.0452017423258889,1,0.323848596290221
"cfg2_psi-0.36_mu-0.4_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.36,-0.4,0.526315789473684,"bias-dominated","mc",0.0103589234593402,0.0834942156483541,0.0828905760572123,0.349,0.0724735133565015
"cfg2_psi-0.36_mu-0.4_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.36,-0.4,0.526315789473684,"bias-dominated","mcmc",0.00823980281593828,0.0814557786080404,0.0810785004883414,0.894,0.244287866814444
"cfg2_psi-0.36_mu-0.35_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.36,-0.35,0.492957746478873,"mixed","mc",0.00492256492643863,0.0750027491347772,0.0748784850263355,0.405,0.0777035710058159
"cfg2_psi-0.36_mu-0.35_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.36,-0.35,0.492957746478873,"mixed","mcmc",0.0041238854961989,0.0735483716332554,0.0734694105911453,0.921,0.260461996663174
"cfg2_psi-0.36_mu-0.3_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.36,-0.3,0.454545454545455,"mixed","mc",0.0130913573607179,0.0798084064976016,0.0787667589307371,0.421,0.0843507541081955
"cfg2_psi-0.36_mu-0.3_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.36,-0.3,0.454545454545455,"mixed","mcmc",0.012211842484162,0.0780800267840234,0.0771577267714411,0.942,0.286227548411093
"cfg2_psi-0.36_mu-0.25_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.36,-0.25,0.40983606557377,"mixed","mc",0.0106955332482832,0.0792365646253935,0.0785506775980967,0.46,0.0930483300928068
"cfg2_psi-0.36_mu-0.25_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.36,-0.25,0.40983606557377,"mixed","mcmc",0.0102565435337017,0.0774496329728578,0.0768059119500716,0.975,0.309216976724886
"cfg2_psi-0.36_mu-0.2_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.36,-0.2,0.357142857142857,"mixed","mc",0.0124437347459272,0.0790817817189018,0.0781356951224042,0.512,0.101587428356933
"cfg2_psi-0.36_mu-0.2_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.36,-0.2,0.357142857142857,"mixed","mcmc",0.0121710220729914,0.0775326794019605,0.0766097359908944,0.987,0.338857283058062
"cfg2_psi-0.36_mu-0.15_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.36,-0.15,0.294117647058824,"effect-dominated","mc",0.0148895205053598,0.0811837997800284,0.0798466468479238,0.561,0.110892325929586
"cfg2_psi-0.36_mu-0.15_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.36,-0.15,0.294117647058824,"effect-dominated","mcmc",0.014621094785458,0.0779642752116922,0.0766193338451726,0.989,0.375914989844423
"cfg2_psi-0.36_mu-0.1_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.36,-0.1,0.217391304347826,"effect-dominated","mc",0.0118839212975733,0.0740940937964784,0.0731714507941844,0.648,0.12264165018766
"cfg2_psi-0.36_mu-0.1_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.36,-0.1,0.217391304347826,"effect-dominated","mcmc",0.0122908363514694,0.0692312860784298,0.068165628191351,0.999,0.399094727333384
"cfg2_psi-0.36_mu-0.05_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.36,-0.05,0.121951219512195,"effect-dominated","mc",0.0079582154012537,0.0660593030570173,0.0656109985531179,0.765,0.139875478116068
"cfg2_psi-0.36_mu-0.05_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.36,-0.05,0.121951219512195,"effect-dominated","mcmc",0.0139112977301485,0.0570417296595179,0.0553470687211954,1,0.361770187025587
"cfg2_psi-0.31_mu-0.4_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.31,-0.4,0.563380281690141,"bias-dominated","mc",0.0120185854733162,0.0929664359943812,0.0922324164454197,0.354,0.0790003665906319
"cfg2_psi-0.31_mu-0.4_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.31,-0.4,0.563380281690141,"bias-dominated","mcmc",0.0108113665586552,0.0909907901140729,0.0903914202099138,0.866,0.261181358265011
"cfg2_psi-0.31_mu-0.35_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.31,-0.35,0.53030303030303,"bias-dominated","mc",0.0101549066139259,0.0918478840459021,0.0913304600245734,0.366,0.0849832700330463
"cfg2_psi-0.31_mu-0.35_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.31,-0.35,0.53030303030303,"bias-dominated","mcmc",0.00882350451187375,0.0889679840761707,0.0885736600347906,0.904,0.280343381249781
"cfg2_psi-0.31_mu-0.3_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.31,-0.3,0.491803278688525,"mixed","mc",0.0136862704335634,0.0942703881994226,0.0933182747015957,0.386,0.0917565381644607
"cfg2_psi-0.31_mu-0.3_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.31,-0.3,0.491803278688525,"mixed","mcmc",0.0124455153485152,0.0919019189240915,0.0911008848522397,0.923,0.307011274010583
"cfg2_psi-0.31_mu-0.25_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.31,-0.25,0.446428571428571,"mixed","mc",0.0142987483370232,0.0948753905630564,0.0938386446071589,0.441,0.101946973679992
"cfg2_psi-0.31_mu-0.25_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.31,-0.25,0.446428571428571,"mixed","mcmc",0.0132495627921164,0.0939492215552523,0.0930567831033139,0.945,0.336641318754068
"cfg2_psi-0.31_mu-0.2_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.31,-0.2,0.392156862745098,"mixed","mc",0.0171467395963794,0.0979125752563268,0.0964477261443639,0.46,0.11166998109956
"cfg2_psi-0.31_mu-0.2_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.31,-0.2,0.392156862745098,"mixed","mcmc",0.0165561858142293,0.0957265014254712,0.0943310878797973,0.973,0.373134968025188
"cfg2_psi-0.31_mu-0.15_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.31,-0.15,0.326086956521739,"effect-dominated","mc",0.0208128279661678,0.101208041951493,0.0990944683691643,0.527,0.125920900884815
"cfg2_psi-0.31_mu-0.15_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.31,-0.15,0.326086956521739,"effect-dominated","mcmc",0.0208302120308199,0.0979122121467229,0.0957186795763282,0.989,0.422237979180719
"cfg2_psi-0.31_mu-0.1_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.31,-0.1,0.24390243902439,"effect-dominated","mc",0.0174276619873118,0.094977486294678,0.093411590425051,0.62,0.140128319299896
"cfg2_psi-0.31_mu-0.1_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.31,-0.1,0.24390243902439,"effect-dominated","mcmc",0.0174073873313251,0.0885609286938141,0.0868767432972368,0.998,0.451358359050701
"cfg2_psi-0.31_mu-0.05_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.31,-0.05,0.138888888888889,"effect-dominated","mc",0.0112857823511814,0.0819432699579452,0.0812029835206508,0.745,0.161839405004416
"cfg2_psi-0.31_mu-0.05_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.31,-0.05,0.138888888888889,"effect-dominated","mcmc",0.0192012274387924,0.0738665351507412,0.0713629494245439,0.999,0.419405878438654
"cfg2_psi-0.27_mu-0.4_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.27,-0.4,0.597014925373134,"bias-dominated","mc",0.0138786937219428,0.100926633902691,0.100017852718216,0.333,0.0830418914270639
"cfg2_psi-0.27_mu-0.4_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.27,-0.4,0.597014925373134,"bias-dominated","mcmc",0.0125823385841464,0.0985968891134047,0.0978396847015433,0.85,0.27518865850098
"cfg2_psi-0.27_mu-0.35_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.27,-0.35,0.564516129032258,"bias-dominated","mc",0.0134062393511993,0.103500669565019,0.102680107866212,0.367,0.0913054782075393
"cfg2_psi-0.27_mu-0.35_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.27,-0.35,0.564516129032258,"bias-dominated","mcmc",0.0121617768500052,0.100454677013125,0.099765657939825,0.888,0.296657047156021
"cfg2_psi-0.27_mu-0.3_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.27,-0.3,0.526315789473684,"bias-dominated","mc",0.0185483972364455,0.11038566256254,0.108870584932724,0.366,0.0985764809899415
"cfg2_psi-0.27_mu-0.3_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.27,-0.3,0.526315789473684,"bias-dominated","mcmc",0.0172535932007305,0.105895307338095,0.104532562843297,0.909,0.326491297501957
"cfg2_psi-0.27_mu-0.25_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.27,-0.25,0.480769230769231,"mixed","mc",0.0182966772180656,0.106841662513001,0.105316019271691,0.402,0.108758280753291
"cfg2_psi-0.27_mu-0.25_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.27,-0.25,0.480769230769231,"mixed","mcmc",0.0169216993705236,0.105395219393826,0.10407997407037,0.933,0.361591597073179
"cfg2_psi-0.27_mu-0.2_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.27,-0.2,0.425531914893617,"mixed","mc",0.020320037982885,0.118225936684521,0.116524873771714,0.414,0.121093720267267
"cfg2_psi-0.27_mu-0.2_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.27,-0.2,0.425531914893617,"mixed","mcmc",0.0187950818928608,0.113132004784341,0.111615650589966,0.952,0.402621253203349
"cfg2_psi-0.27_mu-0.15_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.27,-0.15,0.357142857142857,"mixed","mc",0.0306763889555553,0.127910264587385,0.124239407507603,0.487,0.140096621170103
"cfg2_psi-0.27_mu-0.15_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.27,-0.15,0.357142857142857,"mixed","mcmc",0.0290671795876324,0.120822368468065,0.117332479321613,0.977,0.462210003132142
"cfg2_psi-0.27_mu-0.1_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.27,-0.1,0.27027027027027,"effect-dominated","mc",0.0213777169318596,0.110997241918088,0.108973649055137,0.6,0.157083277520855
"cfg2_psi-0.27_mu-0.1_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.27,-0.1,0.27027027027027,"effect-dominated","mcmc",0.021337215694259,0.104454893390795,0.1023035385199,0.994,0.498232000771955
"cfg2_psi-0.27_mu-0.05_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.27,-0.05,0.15625,"effect-dominated","mc",0.0207295990578768,0.113944830971041,0.112099395638073,0.735,0.190060917643771
"cfg2_psi-0.27_mu-0.05_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.27,-0.05,0.15625,"effect-dominated","mcmc",0.027103404448233,0.0988978195179817,0.0951590217065041,0.999,0.475496255272014
"cfg2_psi-0.23_mu-0.4_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.23,-0.4,0.634920634920635,"bias-dominated","mc",0.0179058316346079,0.111130776434924,0.109733641772425,0.314,0.0880415702373983
"cfg2_psi-0.23_mu-0.4_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.23,-0.4,0.634920634920635,"bias-dominated","mcmc",0.0157434191704917,0.108112438577491,0.10701353196684,0.833,0.290326671384706
"cfg2_psi-0.23_mu-0.35_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.23,-0.35,0.603448275862069,"bias-dominated","mc",0.0157885875628711,0.110147285428342,0.109064384791885,0.362,0.0953220780624346
"cfg2_psi-0.23_mu-0.35_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.23,-0.35,0.603448275862069,"bias-dominated","mcmc",0.0144535509169293,0.107205490477152,0.106279854449469,0.876,0.313938474044525
"cfg2_psi-0.23_mu-0.3_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.23,-0.3,0.566037735849057,"bias-dominated","mc",0.0155109086222051,0.122119305099348,0.12119085615374,0.344,0.104590709884338
"cfg2_psi-0.23_mu-0.3_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.23,-0.3,0.566037735849057,"bias-dominated","mcmc",0.013507208122246,0.117364877157392,0.11664336841118,0.885,0.343706620124575
"cfg2_psi-0.23_mu-0.25_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.23,-0.25,0.520833333333333,"bias-dominated","mc",0.0202192103576677,0.128934267484268,0.127402748496811,0.347,0.115627663219827
"cfg2_psi-0.23_mu-0.25_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.23,-0.25,0.520833333333333,"bias-dominated","mcmc",0.0181785900198198,0.123550556818283,0.12226703637196,0.902,0.384578570274299
"cfg2_psi-0.23_mu-0.2_sps0.1","sps0.1_K12_exV0",0.1,0.1,12,0,-0.23,-0.2,0.465116279069767,"mixed","mc",0.026138831543067,0.135545063273918,0.133067398697388,0.391,0.131403261578362
